,PROPNUM,API,WELL,D_DATE,OIL (BBL),GAS (MCF),WATER (BBL),CASING_PRESS (PSI),TUBING_PRESS (PSI),CHOKE (/64THS INCH)
19147,1PDPOIL048,42493326990000,DAVIS A 1H,9/21/2016,44.99,33.39,88.0,60.0,60.0,0.0
19148,1PDPOIL048,42493326990000,DAVIS A 1H,9/22/2016,32.86,33.57,76.0,60.0,80.0,0.0
19149,1PDPOIL048,42493326990000,DAVIS A 1H,9/23/2016,43.98,23.28,95.0,60.0,80.0,0.0
19150,1PDPOIL048,42493326990000,DAVIS A 1H,9/24/2016,42.77,30.48,85.0,70.0,70.0,0.0
19151,1PDPOIL048,42493326990000,DAVIS A 1H,9/25/2016,39.97,30.6,82.0,70.0,80.0,0.0
19152,1PDPOIL048,42493326990000,DAVIS A 1H,9/26/2016,38.07,29.59,84.0,60.0,60.0,0.0
19153,1PDPOIL048,42493326990000,DAVIS A 1H,9/27/2016,39.09,32.43,88.0,60.0,70.0,0.0
19154,1PDPOIL048,42493326990000,DAVIS A 1H,9/28/2016,38.97,9.91,94.0,50.0,50.0,0.0
19155,1PDPOIL048,42493326990000,DAVIS A 1H,9/29/2016,42.79,13.34,85.0,70.0,70.0,0.0
19156,1PDPOIL048,42493326990000,DAVIS A 1H,9/30/2016,31.09,24.82,73.0,50.0,70.0,0.0
19157,1PDPOIL048,42493326990000,DAVIS A 1H,10/1/2016,44.85,31.75,77.0,60.0,80.0,0.0
19158,1PDPOIL048,42493326990000,DAVIS A 1H,10/2/2016,36.96,45.0,68.0,55.0,80.0,0.0
19159,1PDPOIL048,42493326990000,DAVIS A 1H,10/3/2016,45.59,45.0,91.0,50.0,90.0,0.0
19160,1PDPOIL048,42493326990000,DAVIS A 1H,10/4/2016,37.96,41.0,82.0,60.0,80.0,0.0
19161,1PDPOIL048,42493326990000,DAVIS A 1H,10/5/2016,38.09,44.0,80.0,60.0,90.0,0.0
19162,1PDPOIL048,42493326990000,DAVIS A 1H,10/6/2016,36.96,44.0,78.0,70.0,80.0,0.0
19163,1PDPOIL048,42493326990000,DAVIS A 1H,10/7/2016,38.09,27.21,91.0,70.0,80.0,0.0
19164,1PDPOIL048,42493326990000,DAVIS A 1H,10/8/2016,37.86,25.04,78.0,70.0,70.0,0.0
19165,1PDPOIL048,42493326990000,DAVIS A 1H,10/9/2016,34.83,30.99,85.0,60.0,70.0,0.0
19166,1PDPOIL048,42493326990000,DAVIS A 1H,10/10/2016,34.51,31.54,80.0,60.0,80.0,0.0
19167,1PDPOIL048,42493326990000,DAVIS A 1H,10/11/2016,30.07,46.0,78.0,60.0,80.0,0.0
19168,1PDPOIL048,42493326990000,DAVIS A 1H,10/12/2016,30.91,46.0,81.0,40.0,50.0,0.0
19169,1PDPOIL048,42493326990000,DAVIS A 1H,10/13/2016,29.53,45.0,80.0,45.0,60.0,0.0
19170,1PDPOIL048,42493326990000,DAVIS A 1H,10/14/2016,32.31,45.0,77.0,50.0,70.0,0.0
19171,1PDPOIL048,42493326990000,DAVIS A 1H,10/15/2016,30.87,45.0,76.0,50.0,80.0,0.0
19172,1PDPOIL048,42493326990000,DAVIS A 1H,10/16/2016,28.98,44.0,81.0,60.0,60.0,0.0
19173,1PDPOIL048,42493326990000,DAVIS A 1H,10/17/2016,30.88,44.0,78.0,60.0,80.0,0.0
19174,1PDPOIL048,42493326990000,DAVIS A 1H,10/18/2016,27.95,44.0,77.0,50.0,50.0,0.0
19175,1PDPOIL048,42493326990000,DAVIS A 1H,10/19/2016,30.83,44.0,88.0,50.0,60.0,0.0
19176,1PDPOIL048,42493326990000,DAVIS A 1H,10/20/2016,31.87,43.0,74.0,60.0,80.0,0.0
19177,1PDPOIL048,42493326990000,DAVIS A 1H,10/21/2016,25.06,43.0,71.0,50.0,70.0,0.0
19178,1PDPOIL048,42493326990000,DAVIS A 1H,10/22/2016,30.88,43.0,81.0,60.0,60.0,0.0
19179,1PDPOIL048,42493326990000,DAVIS A 1H,10/23/2016,31.89,42.0,83.0,40.0,50.0,0.0
19180,1PDPOIL048,42493326990000,DAVIS A 1H,10/24/2016,27.88,42.0,71.0,45.0,60.0,0.0
19181,1PDPOIL048,42493326990000,DAVIS A 1H,10/25/2016,31.38,42.0,79.0,40.0,70.0,0.0
19182,1PDPOIL048,42493326990000,DAVIS A 1H,10/26/2016,31.22,43.0,76.0,50.0,80.0,0.0
19183,1PDPOIL048,42493326990000,DAVIS A 1H,10/27/2016,28.98,42.0,82.0,50.0,60.0,0.0
19184,1PDPOIL048,42493326990000,DAVIS A 1H,10/28/2016,35.98,42.0,66.0,50.0,70.0,0.0
19185,1PDPOIL048,42493326990000,DAVIS A 1H,10/29/2016,43.98,43.0,90.0,60.0,70.0,0.0
19186,1PDPOIL048,42493326990000,DAVIS A 1H,10/30/2016,33.88,42.0,69.0,50.0,60.0,0.0
19187,1PDPOIL048,42493326990000,DAVIS A 1H,10/31/2016,36.87,41.0,77.0,50.0,70.0,0.0
19188,1PDPOIL048,42493326990000,DAVIS A 1H,11/1/2016,19.96,41.0,71.0,50.0,60.0,0.0
19189,1PDPOIL048,42493326990000,DAVIS A 1H,11/2/2016,27.97,43.0,79.0,50.0,65.0,0.0
19190,1PDPOIL048,42493326990000,DAVIS A 1H,11/3/2016,23.05,41.0,76.0,60.0,80.0,0.0
19191,1PDPOIL048,42493326990000,DAVIS A 1H,11/4/2016,24.8,41.0,72.0,55.0,90.0,0.0
19192,1PDPOIL048,42493326990000,DAVIS A 1H,11/5/2016,33.07,39.0,81.0,60.0,60.0,0.0
19193,1PDPOIL048,42493326990000,DAVIS A 1H,11/6/2016,27.97,39.0,74.0,50.0,70.0,0.0
19194,1PDPOIL048,42493326990000,DAVIS A 1H,11/7/2016,28.28,35.0,67.0,50.0,60.0,0.0
19195,1PDPOIL048,42493326990000,DAVIS A 1H,11/8/2016,32.07,31.0,88.0,60.0,80.0,0.0
19196,1PDPOIL048,42493326990000,DAVIS A 1H,11/9/2016,36.98,43.0,102.0,50.0,80.0,0.0
19197,1PDPOIL048,42493326990000,DAVIS A 1H,11/10/2016,30.88,42.0,90.0,50.0,70.0,0.0
19198,1PDPOIL048,42493326990000,DAVIS A 1H,11/11/2016,28.97,41.0,95.0,50.0,70.0,0.0
19199,1PDPOIL048,42493326990000,DAVIS A 1H,11/12/2016,26.59,39.87,85.0,50.0,70.0,0.0
19200,1PDPOIL048,42493326990000,DAVIS A 1H,11/13/2016,30.9,41.0,100.0,50.0,80.0,0.0
19201,1PDPOIL048,42493326990000,DAVIS A 1H,11/14/2016,35.16,42.0,82.0,45.0,60.0,0.0
19202,1PDPOIL048,42493326990000,DAVIS A 1H,11/15/2016,33.95,42.0,80.0,50.0,60.0,0.0
19203,1PDPOIL048,42493326990000,DAVIS A 1H,11/16/2016,29.86,39.0,78.0,50.0,70.0,0.0
19204,1PDPOIL048,42493326990000,DAVIS A 1H,11/17/2016,31.46,35.0,85.0,60.0,70.0,0.0
19205,1PDPOIL048,42493326990000,DAVIS A 1H,11/18/2016,33.85,35.0,90.0,60.0,80.0,0.0
19206,1PDPOIL048,42493326990000,DAVIS A 1H,11/19/2016,33.17,42.0,88.0,60.0,90.0,0.0
19207,1PDPOIL048,42493326990000,DAVIS A 1H,11/20/2016,39.96,46.62,95.0,60.0,80.0,0.0
19208,1PDPOIL048,42493326990000,DAVIS A 1H,11/21/2016,31.93,40.0,82.0,60.0,50.0,0.0
19209,1PDPOIL048,42493326990000,DAVIS A 1H,11/22/2016,34.65,40.99,79.0,60.0,60.0,0.0
19210,1PDPOIL048,42493326990000,DAVIS A 1H,11/23/2016,32.74,39.0,86.0,50.0,70.0,0.0
19211,1PDPOIL048,42493326990000,DAVIS A 1H,11/24/2016,31.96,39.0,72.0,60.0,70.0,0.0
19212,1PDPOIL048,42493326990000,DAVIS A 1H,11/25/2016,35.84,40.0,79.0,60.0,50.0,0.0
19213,1PDPOIL048,42493326990000,DAVIS A 1H,11/26/2016,33.85,40.0,81.0,45.0,50.0,0.0
19214,1PDPOIL048,42493326990000,DAVIS A 1H,11/27/2016,31.97,39.0,83.0,45.0,60.0,0.0
19215,1PDPOIL048,42493326990000,DAVIS A 1H,11/28/2016,31.67,40.0,78.0,50.0,60.0,0.0
19216,1PDPOIL048,42493326990000,DAVIS A 1H,11/29/2016,29.07,38.0,97.0,50.0,50.0,0.0
19217,1PDPOIL048,42493326990000,DAVIS A 1H,11/30/2016,34.08,38.0,96.0,50.0,70.0,0.0
19218,1PDPOIL048,42493326990000,DAVIS A 1H,12/1/2016,25.88,38.0,89.0,45.0,70.0,0.0
19219,1PDPOIL048,42493326990000,DAVIS A 1H,12/2/2016,30.86,38.0,90.0,50.0,60.0,0.0
19220,1PDPOIL048,42493326990000,DAVIS A 1H,12/3/2016,28.8,37.0,86.0,50.0,70.0,0.0
19221,1PDPOIL048,42493326990000,DAVIS A 1H,12/4/2016,30.24,37.0,87.0,60.0,50.0,0.0
19222,1PDPOIL048,42493326990000,DAVIS A 1H,12/5/2016,36.25,37.0,84.0,40.0,60.0,0.0
19223,1PDPOIL048,42493326990000,DAVIS A 1H,12/6/2016,34.97,37.0,81.0,45.0,60.0,0.0
19224,1PDPOIL048,42493326990000,DAVIS A 1H,12/7/2016,32.34,37.0,86.0,40.0,70.0,0.0
19225,1PDPOIL048,42493326990000,DAVIS A 1H,12/8/2016,31.26,36.0,80.0,50.0,60.0,0.0
19226,1PDPOIL048,42493326990000,DAVIS A 1H,12/9/2016,33.76,33.0,84.0,50.0,70.0,0.0
19227,1PDPOIL048,42493326990000,DAVIS A 1H,12/10/2016,33.07,35.0,96.0,50.0,60.0,0.0
19228,1PDPOIL048,42493326990000,DAVIS A 1H,12/11/2016,37.08,36.0,83.0,60.0,60.0,0.0
19229,1PDPOIL048,42493326990000,DAVIS A 1H,12/12/2016,30.96,36.0,80.0,50.0,70.0,0.0
19230,1PDPOIL048,42493326990000,DAVIS A 1H,12/13/2016,30.07,35.0,81.0,50.0,70.0,0.0
19231,1PDPOIL048,42493326990000,DAVIS A 1H,12/14/2016,32.85,39.0,84.0,50.0,80.0,0.0
19232,1PDPOIL048,42493326990000,DAVIS A 1H,12/15/2016,32.07,38.0,77.0,60.0,70.0,0.0
19233,1PDPOIL048,42493326990000,DAVIS A 1H,12/16/2016,33.86,35.0,78.0,50.0,70.0,0.0
19234,1PDPOIL048,42493326990000,DAVIS A 1H,12/17/2016,30.08,33.0,82.0,50.0,80.0,0.0
19235,1PDPOIL048,42493326990000,DAVIS A 1H,12/18/2016,29.22,28.0,81.0,45.0,60.0,0.0
19236,1PDPOIL048,42493326990000,DAVIS A 1H,12/19/2016,29.0,30.0,73.0,40.0,50.0,0.0
19237,1PDPOIL048,42493326990000,DAVIS A 1H,12/20/2016,28.07,30.0,74.0,40.0,50.0,0.0
19238,1PDPOIL048,42493326990000,DAVIS A 1H,12/21/2016,31.97,31.0,76.0,45.0,60.0,0.0
19239,1PDPOIL048,42493326990000,DAVIS A 1H,12/22/2016,28.86,32.0,77.0,50.0,60.0,0.0
19240,1PDPOIL048,42493326990000,DAVIS A 1H,12/23/2016,29.97,32.0,83.0,45.0,70.0,0.0
19241,1PDPOIL048,42493326990000,DAVIS A 1H,12/24/2016,31.06,31.46,72.0,50.0,70.0,0.0
19242,1PDPOIL048,42493326990000,DAVIS A 1H,12/25/2016,30.76,32.0,74.0,50.0,80.0,0.0
19243,1PDPOIL048,42493326990000,DAVIS A 1H,12/26/2016,29.97,33.0,78.0,45.0,60.0,0.0
19244,1PDPOIL048,42493326990000,DAVIS A 1H,12/27/2016,30.12,32.0,59.0,50.0,60.0,0.0
19245,1PDPOIL048,42493326990000,DAVIS A 1H,12/28/2016,34.08,32.0,76.0,50.0,50.0,0.0
19246,1PDPOIL048,42493326990000,DAVIS A 1H,12/29/2016,30.07,26.0,60.0,50.0,70.0,0.0
19247,1PDPOIL048,42493326990000,DAVIS A 1H,12/30/2016,32.85,29.0,69.0,50.0,60.0,0.0
19248,1PDPOIL048,42493326990000,DAVIS A 1H,12/31/2016,20.04,29.0,55.0,60.0,60.0,0.0
19249,1PDPOIL048,42493326990000,DAVIS A 1H,1/1/2017,29.95,28.0,78.0,60.0,70.0,0.0
19250,1PDPOIL048,42493326990000,DAVIS A 1H,1/2/2017,30.65,28.12,81.0,60.0,70.0,0.0
19251,1PDPOIL048,42493326990000,DAVIS A 1H,1/3/2017,29.07,30.0,79.0,60.0,50.0,0.0
19252,1PDPOIL048,42493326990000,DAVIS A 1H,1/4/2017,37.96,28.0,74.0,50.0,60.0,0.0
19253,1PDPOIL048,42493326990000,DAVIS A 1H,1/5/2017,31.96,28.0,69.0,60.0,80.0,0.0
19254,1PDPOIL048,42493326990000,DAVIS A 1H,1/6/2017,31.96,27.0,74.0,60.0,60.0,0.0
19255,1PDPOIL048,42493326990000,DAVIS A 1H,1/7/2017,33.86,35.0,70.0,70.0,80.0,0.0
19256,1PDPOIL048,42493326990000,DAVIS A 1H,1/8/2017,29.95,29.0,68.0,40.0,60.0,0.0
19257,1PDPOIL048,42493326990000,DAVIS A 1H,1/9/2017,30.84,31.0,70.0,50.0,70.0,0.0
19258,1PDPOIL048,42493326990000,DAVIS A 1H,1/10/2017,30.02,32.0,71.0,50.0,60.0,0.0
19259,1PDPOIL048,42493326990000,DAVIS A 1H,1/11/2017,34.02,32.0,75.0,60.0,50.0,0.0
19260,1PDPOIL048,42493326990000,DAVIS A 1H,1/12/2017,27.86,27.0,67.0,40.0,70.0,0.0
19261,1PDPOIL048,42493326990000,DAVIS A 1H,1/13/2017,31.68,25.0,73.0,60.0,60.0,0.0
19262,1PDPOIL048,42493326990000,DAVIS A 1H,1/14/2017,28.07,24.0,71.0,50.0,60.0,0.0
19263,1PDPOIL048,42493326990000,DAVIS A 1H,1/15/2017,29.94,24.0,68.0,45.0,60.0,0.0
19264,1PDPOIL048,42493326990000,DAVIS A 1H,1/16/2017,30.27,20.0,63.0,45.0,70.0,0.0
19265,1PDPOIL048,42493326990000,DAVIS A 1H,1/17/2017,28.57,18.0,72.0,50.0,50.0,0.0
19266,1PDPOIL048,42493326990000,DAVIS A 1H,1/18/2017,25.06,19.0,84.0,50.0,60.0,0.0
19267,1PDPOIL048,42493326990000,DAVIS A 1H,1/19/2017,34.08,20.0,74.0,55.0,80.0,0.0
19268,1PDPOIL048,42493326990000,DAVIS A 1H,1/20/2017,32.96,21.0,68.0,50.0,60.0,0.0
19269,1PDPOIL048,42493326990000,DAVIS A 1H,1/21/2017,27.06,21.81,71.0,50.0,70.0,0.0
19270,1PDPOIL048,42493326990000,DAVIS A 1H,1/22/2017,35.08,20.0,67.0,50.0,70.0,0.0
19271,1PDPOIL048,42493326990000,DAVIS A 1H,1/23/2017,27.95,19.0,76.0,50.0,60.0,0.0
19272,1PDPOIL048,42493326990000,DAVIS A 1H,1/24/2017,26.95,20.63,72.0,60.0,70.0,0.0
19273,1PDPOIL048,42493326990000,DAVIS A 1H,1/25/2017,34.08,20.0,77.0,50.0,80.0,0.0
19274,1PDPOIL048,42493326990000,DAVIS A 1H,1/26/2017,32.08,18.0,79.0,60.0,50.0,0.0
19275,1PDPOIL048,42493326990000,DAVIS A 1H,1/27/2017,22.35,17.0,64.0,60.0,70.0,0.0
19276,1PDPOIL048,42493326990000,DAVIS A 1H,1/28/2017,25.85,18.0,68.0,55.0,70.0,0.0
19277,1PDPOIL048,42493326990000,DAVIS A 1H,1/29/2017,35.09,18.0,78.0,55.0,60.0,0.0
19278,1PDPOIL048,42493326990000,DAVIS A 1H,1/30/2017,28.83,19.0,72.0,40.0,50.0,0.0
19279,1PDPOIL048,42493326990000,DAVIS A 1H,1/31/2017,-77.05,19.0,82.0,40.0,50.0,0.0
19280,1PDPOIL048,42493326990000,DAVIS A 1H,2/1/2017,103.55,20.0,75.0,50.0,50.0,0.0
19281,1PDPOIL048,42493326990000,DAVIS A 1H,2/2/2017,20.05,19.0,74.0,50.0,60.0,0.0
19282,1PDPOIL048,42493326990000,DAVIS A 1H,2/3/2017,23.87,18.0,78.0,50.0,60.0,0.0
19283,1PDPOIL048,42493326990000,DAVIS A 1H,2/4/2017,24.88,19.0,81.0,60.0,80.0,0.0
19284,1PDPOIL048,42493326990000,DAVIS A 1H,2/5/2017,20.91,21.0,61.0,45.0,60.0,0.0
19285,1PDPOIL048,42493326990000,DAVIS A 1H,2/6/2017,22.05,21.0,65.0,40.0,50.0,0.0
19286,1PDPOIL048,42493326990000,DAVIS A 1H,2/7/2017,19.97,20.73,69.0,45.0,70.0,0.0
19287,1PDPOIL048,42493326990000,DAVIS A 1H,2/8/2017,22.9,21.0,75.0,50.0,60.0,0.0
19288,1PDPOIL048,42493326990000,DAVIS A 1H,2/9/2017,11.95,20.0,65.0,50.0,60.0,0.0
19289,1PDPOIL048,42493326990000,DAVIS A 1H,2/10/2017,21.9,22.0,62.0,50.0,60.0,0.0
19290,1PDPOIL048,42493326990000,DAVIS A 1H,2/11/2017,21.96,21.99,64.0,50.0,50.0,0.0
19291,1PDPOIL048,42493326990000,DAVIS A 1H,2/12/2017,17.12,21.98,61.0,60.0,70.0,0.0
19292,1PDPOIL048,42493326990000,DAVIS A 1H,2/13/2017,25.2,22.0,63.0,50.0,70.0,0.0
19293,1PDPOIL048,42493326990000,DAVIS A 1H,2/14/2017,15.96,19.0,55.0,60.0,70.0,0.0
19294,1PDPOIL048,42493326990000,DAVIS A 1H,2/15/2017,19.85,19.0,66.0,40.0,70.0,0.0
19295,1PDPOIL048,42493326990000,DAVIS A 1H,2/16/2017,23.97,19.0,79.0,45.0,70.0,0.0
19296,1PDPOIL048,42493326990000,DAVIS A 1H,2/17/2017,22.87,21.0,73.0,50.0,70.0,0.0
19297,1PDPOIL048,42493326990000,DAVIS A 1H,2/18/2017,24.05,22.0,78.0,50.0,50.0,0.0
19298,1PDPOIL048,42493326990000,DAVIS A 1H,2/19/2017,8.93,22.0,48.0,50.0,40.0,0.0
19299,1PDPOIL048,42493326990000,DAVIS A 1H,2/20/2017,27.97,22.0,92.0,60.0,60.0,0.0
19300,1PDPOIL048,42493326990000,DAVIS A 1H,2/21/2017,28.87,45.0,95.0,60.0,60.0,0.0
19301,1PDPOIL048,42493326990000,DAVIS A 1H,2/22/2017,31.07,39.62,100.0,60.0,60.0,0.0
19302,1PDPOIL048,42493326990000,DAVIS A 1H,2/23/2017,26.87,38.0,83.0,60.0,80.0,0.0
19303,1PDPOIL048,42493326990000,DAVIS A 1H,2/24/2017,34.87,32.0,94.0,60.0,60.0,0.0
19304,1PDPOIL048,42493326990000,DAVIS A 1H,2/25/2017,23.96,31.0,81.0,50.0,80.0,0.0
19305,1PDPOIL048,42493326990000,DAVIS A 1H,2/26/2017,24.05,34.0,90.0,55.0,40.0,0.0
19306,1PDPOIL048,42493326990000,DAVIS A 1H,2/27/2017,26.75,34.0,76.0,50.0,60.0,0.0
19307,1PDPOIL048,42493326990000,DAVIS A 1H,2/28/2017,23.9,23.59,82.0,50.0,70.0,0.0
19308,1PDPOIL048,42493326990000,DAVIS A 1H,3/1/2017,26.96,20.58,87.0,50.0,70.0,0.0
19309,1PDPOIL048,42493326990000,DAVIS A 1H,3/2/2017,24.87,20.08,86.0,60.0,70.0,0.0
19310,1PDPOIL048,42493326990000,DAVIS A 1H,3/3/2017,25.98,21.52,86.0,60.0,70.0,0.0
19311,1PDPOIL048,42493326990000,DAVIS A 1H,3/4/2017,26.97,21.65,82.0,60.0,80.0,0.0
19312,1PDPOIL048,42493326990000,DAVIS A 1H,3/5/2017,23.85,22.64,81.0,60.0,70.0,0.0
19313,1PDPOIL048,42493326990000,DAVIS A 1H,3/6/2017,27.97,22.33,79.0,60.0,70.0,0.0
19314,1PDPOIL048,42493326990000,DAVIS A 1H,3/7/2017,24.96,21.11,85.0,60.0,60.0,0.0
19315,1PDPOIL048,42493326990000,DAVIS A 1H,3/8/2017,24.06,22.25,87.0,50.0,80.0,0.0
19316,1PDPOIL048,42493326990000,DAVIS A 1H,3/9/2017,24.33,20.3,89.0,50.0,70.0,0.0
19317,1PDPOIL048,42493326990000,DAVIS A 1H,3/10/2017,18.75,22.58,78.0,50.0,70.0,0.0
19318,1PDPOIL048,42493326990000,DAVIS A 1H,3/11/2017,23.84,20.78,74.0,50.0,50.0,0.0
19319,1PDPOIL048,42493326990000,DAVIS A 1H,3/12/2017,25.85,20.89,92.0,45.0,50.0,0.0
19320,1PDPOIL048,42493326990000,DAVIS A 1H,3/13/2017,19.13,21.39,82.0,45.0,60.0,0.0
19321,1PDPOIL048,42493326990000,DAVIS A 1H,3/14/2017,25.86,20.4,88.0,50.0,60.0,0.0
19322,1PDPOIL048,42493326990000,DAVIS A 1H,3/15/2017,29.95,21.09,90.0,50.0,70.0,0.0
19323,1PDPOIL048,42493326990000,DAVIS A 1H,3/16/2017,22.94,22.85,81.0,60.0,70.0,0.0
19324,1PDPOIL048,42493326990000,DAVIS A 1H,3/17/2017,20.11,20.35,84.0,50.0,70.0,0.0
19325,1PDPOIL048,42493326990000,DAVIS A 1H,3/18/2017,21.95,26.2,89.0,60.0,70.0,0.0
19326,1PDPOIL048,42493326990000,DAVIS A 1H,3/19/2017,26.06,19.67,73.0,60.0,70.0,0.0
19327,1PDPOIL048,42493326990000,DAVIS A 1H,3/20/2017,7.8,14.83,39.0,60.0,50.0,0.0
19328,1PDPOIL048,42493326990000,DAVIS A 1H,3/21/2017,26.9,12.86,92.0,55.0,80.0,0.0
19329,1PDPOIL048,42493326990000,DAVIS A 1H,3/22/2017,27.98,19.58,98.0,50.0,70.0,0.0
19330,1PDPOIL048,42493326990000,DAVIS A 1H,3/23/2017,30.07,21.16,90.0,50.0,70.0,0.0
19331,1PDPOIL048,42493326990000,DAVIS A 1H,3/24/2017,25.06,24.77,87.0,50.0,80.0,0.0
19332,1PDPOIL048,42493326990000,DAVIS A 1H,3/25/2017,20.05,21.01,90.0,60.0,80.0,0.0
19333,1PDPOIL048,42493326990000,DAVIS A 1H,3/26/2017,28.84,21.04,93.0,60.0,70.0,0.0
19334,1PDPOIL048,42493326990000,DAVIS A 1H,3/27/2017,26.88,21.87,84.0,60.0,70.0,0.0
19335,1PDPOIL048,42493326990000,DAVIS A 1H,3/28/2017,23.53,21.54,81.0,60.0,60.0,0.0
19336,1PDPOIL048,42493326990000,DAVIS A 1H,3/29/2017,26.86,20.66,83.0,50.0,70.0,0.0
19337,1PDPOIL048,42493326990000,DAVIS A 1H,3/30/2017,26.95,20.67,96.0,50.0,50.0,0.0
19338,1PDPOIL048,42493326990000,DAVIS A 1H,3/31/2017,20.66,21.65,90.0,50.0,60.0,0.0
19339,1PDPOIL048,42493326990000,DAVIS A 1H,4/1/2017,31.07,20.55,99.0,50.0,70.0,0.0
19340,1PDPOIL048,42493326990000,DAVIS A 1H,4/2/2017,25.95,20.65,90.0,50.0,50.0,0.0
19341,1PDPOIL048,42493326990000,DAVIS A 1H,4/3/2017,25.95,19.68,94.0,60.0,50.0,0.0
19342,1PDPOIL048,42493326990000,DAVIS A 1H,4/4/2017,19.05,20.45,88.0,50.0,60.0,0.0
19343,1PDPOIL048,42493326990000,DAVIS A 1H,4/5/2017,28.91,20.4,101.0,50.0,60.0,0.0
19344,1PDPOIL048,42493326990000,DAVIS A 1H,4/6/2017,24.85,19.42,90.0,50.0,70.0,0.0
19345,1PDPOIL048,42493326990000,DAVIS A 1H,4/7/2017,26.95,19.22,83.0,60.0,50.0,0.0
19346,1PDPOIL048,42493326990000,DAVIS A 1H,4/8/2017,24.17,18.6,79.0,60.0,50.0,0.0
19347,1PDPOIL048,42493326990000,DAVIS A 1H,4/9/2017,27.19,23.61,94.0,70.0,60.0,0.0
19348,1PDPOIL048,42493326990000,DAVIS A 1H,4/10/2017,23.56,19.71,87.0,60.0,50.0,0.0
19349,1PDPOIL048,42493326990000,DAVIS A 1H,4/11/2017,23.05,19.58,93.0,70.0,50.0,0.0
19350,1PDPOIL048,42493326990000,DAVIS A 1H,4/12/2017,26.95,20.42,91.0,60.0,60.0,0.0
19351,1PDPOIL048,42493326990000,DAVIS A 1H,4/13/2017,24.05,20.62,89.0,70.0,60.0,0.0
19352,1PDPOIL048,42493326990000,DAVIS A 1H,4/14/2017,27.21,20.92,93.0,70.0,60.0,0.0
19353,1PDPOIL048,42493326990000,DAVIS A 1H,4/15/2017,24.85,21.41,87.0,70.0,80.0,0.0
19354,1PDPOIL048,42493326990000,DAVIS A 1H,4/16/2017,22.85,21.03,90.0,60.0,80.0,0.0
19355,1PDPOIL048,42493326990000,DAVIS A 1H,4/17/2017,27.07,21.79,91.0,70.0,80.0,0.0
19356,1PDPOIL048,42493326990000,DAVIS A 1H,4/18/2017,25.96,20.6,90.0,45.0,60.0,0.0
19357,1PDPOIL048,42493326990000,DAVIS A 1H,4/19/2017,22.86,21.03,93.0,45.0,70.0,0.0
19358,1PDPOIL048,42493326990000,DAVIS A 1H,4/20/2017,25.82,21.71,84.0,50.0,60.0,0.0
19359,1PDPOIL048,42493326990000,DAVIS A 1H,4/21/2017,22.84,23.48,91.0,50.0,60.0,0.0
19360,1PDPOIL048,42493326990000,DAVIS A 1H,4/22/2017,24.95,22.45,88.0,45.0,50.0,0.0
19361,1PDPOIL048,42493326990000,DAVIS A 1H,4/23/2017,25.96,21.86,95.0,60.0,60.0,0.0
19362,1PDPOIL048,42493326990000,DAVIS A 1H,4/24/2017,23.85,23.02,89.0,60.0,60.0,0.0
19363,1PDPOIL048,42493326990000,DAVIS A 1H,4/25/2017,25.06,23.03,85.0,60.0,70.0,0.0
19364,1PDPOIL048,42493326990000,DAVIS A 1H,4/26/2017,24.29,24.15,98.0,60.0,80.0,0.0
19365,1PDPOIL048,42493326990000,DAVIS A 1H,4/27/2017,27.96,20.34,91.0,60.0,70.0,0.0
19366,1PDPOIL048,42493326990000,DAVIS A 1H,4/28/2017,21.86,22.59,98.0,60.0,80.0,0.0
19367,1PDPOIL048,42493326990000,DAVIS A 1H,4/29/2017,5.2,9.0,45.0,60.0,80.0,0.0
19368,1PDPOIL048,42493326990000,DAVIS A 1H,4/30/2017,23.94,12.74,116.0,70.0,90.0,0.0
19369,1PDPOIL048,42493326990000,DAVIS A 1H,5/1/2017,22.95,29.0,94.0,70.0,80.0,0.0
19370,1PDPOIL048,42493326990000,DAVIS A 1H,5/2/2017,28.07,14.87,71.0,50.0,50.0,0.0
19371,1PDPOIL048,42493326990000,DAVIS A 1H,5/3/2017,22.78,14.94,86.0,50.0,70.0,0.0
19372,1PDPOIL048,42493326990000,DAVIS A 1H,5/4/2017,22.84,14.05,69.0,60.0,70.0,0.0
19373,1PDPOIL048,42493326990000,DAVIS A 1H,5/5/2017,25.96,14.56,86.0,60.0,80.0,0.0
19374,1PDPOIL048,42493326990000,DAVIS A 1H,5/6/2017,24.96,14.17,97.0,70.0,80.0,0.0
19375,1PDPOIL048,42493326990000,DAVIS A 1H,5/7/2017,30.85,15.1,88.0,60.0,80.0,0.0
19376,1PDPOIL048,42493326990000,DAVIS A 1H,5/8/2017,23.85,14.55,79.0,60.0,90.0,0.0
19377,1PDPOIL048,42493326990000,DAVIS A 1H,5/9/2017,25.06,15.13,69.0,60.0,80.0,0.0
19378,1PDPOIL048,42493326990000,DAVIS A 1H,5/10/2017,25.83,15.39,71.0,60.0,60.0,0.0
19379,1PDPOIL048,42493326990000,DAVIS A 1H,5/11/2017,24.86,15.11,72.0,60.0,60.0,0.0
19380,1PDPOIL048,42493326990000,DAVIS A 1H,5/12/2017,22.05,15.69,76.0,50.0,60.0,0.0
19381,1PDPOIL048,42493326990000,DAVIS A 1H,5/13/2017,25.96,15.66,81.0,60.0,60.0,0.0
